Scenario - Slideshow_D2.sce
Logfile written - 11/06/2021 09:40:20

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

0	Pulse	55	0	0	NA
1	Pulse	55	10000	9334	NA
1	Pulse	55	20000	19334	NA
1	Pulse	55	30000	29334	NA
1	Pulse	55	40000	39334	NA
2	Pulse	55	50000	8667	NA
2	Pulse	55	60000	18667	NA
2	Pulse	55	70000	28667	NA
2	Pulse	55	80000	38667	NA
3	Pulse	55	90000	8001	NA
3	Pulse	55	100000	18001	NA
3	Pulse	55	110000	28001	NA
3	Pulse	55	120000	38001	NA
4	Pulse	55	130000	7335	NA
4	Pulse	55	140000	17335	NA
4	Pulse	55	150000	27335	NA
4	Pulse	55	160000	37335	NA
5	Pulse	55	170000	6669	NA
5	Pulse	55	180000	16669	NA
5	Pulse	55	190000	26669	NA
5	Pulse	55	200000	36669	NA
6	Pulse	55	210000	6003	NA
6	Pulse	55	220000	16003	NA
6	Pulse	55	230000	26003	NA
6	Pulse	55	240000	36003	NA
7	Pulse	55	250000	5337	NA
7	Pulse	55	260000	15337	NA
7	Pulse	55	270000	25337	NA
7	Pulse	55	280000	35337	NA
8	Pulse	55	290000	4671	NA
8	Pulse	55	300000	14671	NA
8	Pulse	55	310000	24671	NA
8	Pulse	55	320000	34671	NA
9	Pulse	55	330000	4005	NA
9	Pulse	55	340000	14005	NA
9	Pulse	55	350000	24005	NA
9	Pulse	55	360000	34005	NA
10	Pulse	55	370000	3505	NA
10	Pulse	55	380000	13505	NA
10	Pulse	55	390000	23505	NA
10	Pulse	55	400000	33505	NA
11	Pulse	55	410000	2839	NA
11	Pulse	55	420000	12839	NA
11	Pulse	55	430000	22839	NA
11	Pulse	55	440000	32839	NA
12	Pulse	55	450000	2173	NA
12	Pulse	55	460000	12173	NA
12	Pulse	55	470000	22173	NA
12	Pulse	55	480000	32173	NA
13	Pulse	55	490000	1507	NA
13	Pulse	55	500000	11507	NA
13	Pulse	55	510000	21507	NA
13	Pulse	55	520000	31507	NA
14	Pulse	55	530000	841	NA
14	Pulse	55	540000	10841	NA
14	Pulse	55	550000	20841	NA
14	Pulse	55	560000	30841	NA
15	Pulse	55	570000	175	NA
15	Pulse	55	580000	10175	NA
15	Pulse	55	590000	20175	NA
15	Pulse	55	600000	30175	NA
15	Pulse	55	610000	40175	NA
16	Pulse	55	620000	9509	NA
16	Pulse	55	630000	19509	NA
16	Pulse	55	640000	29509	NA
16	Pulse	55	650000	39509	NA
17	Pulse	55	660000	8843	NA
17	Pulse	55	670000	18843	NA
17	Pulse	55	680000	28843	NA
17	Pulse	55	690000	38843	NA
18	Pulse	55	700000	8177	NA
18	Pulse	55	710000	18177	NA
18	Pulse	55	720000	28177	NA
18	Pulse	55	730000	38177	NA
19	Pulse	55	740000	7510	NA
19	Pulse	55	750000	17510	NA
19	Pulse	55	760000	27510	NA
19	Pulse	55	770000	37510	NA
20	Pulse	55	780000	6844	NA
20	Pulse	55	790000	16844	NA
20	Pulse	55	800000	26844	NA
20	Pulse	55	810000	36844	NA
21	Pulse	55	820000	6178	NA
21	Pulse	55	830000	16178	NA
21	Pulse	55	840000	26178	NA
21	Pulse	55	850000	36178	NA
22	Pulse	55	860000	5512	NA
22	Pulse	55	870000	15512	NA
22	Pulse	55	880000	25512	NA
22	Pulse	55	890000	35512	NA
23	Pulse	55	900000	4846	NA
23	Pulse	55	910000	14846	NA
23	Pulse	55	920000	24846	NA
23	Pulse	55	930000	34846	NA
24	Pulse	55	940000	4180	NA
24	Pulse	55	950000	14180	NA
24	Pulse	55	960000	24180	NA
24	Pulse	55	970000	34180	NA
25	Pulse	55	980000	3514	NA
25	Pulse	55	990000	13514	NA
25	Pulse	55	1000000	23514	NA
25	Pulse	55	1010000	33514	NA
26	Pulse	55	1020000	2848	NA
26	Pulse	55	1030000	12848	NA
26	Pulse	55	1040000	22848	NA
26	Pulse	55	1050000	32848	NA
27	Pulse	55	1060000	2181	NA
27	Pulse	55	1070000	12181	NA
27	Pulse	55	1080000	22181	NA
27	Pulse	55	1090000	32181	NA
28	Pulse	55	1100000	1515	NA
28	Pulse	55	1110000	11515	NA
28	Pulse	55	1120000	21515	NA
28	Pulse	55	1130000	31515	NA
29	Pulse	55	1140000	849	NA
29	Pulse	55	1150000	10849	NA
29	Pulse	55	1160000	20849	NA
29	Pulse	55	1170000	30849	NA
30	Pulse	55	1180000	183	NA
30	Pulse	55	1190000	10183	NA
30	Pulse	55	1200000	20183	NA
30	Pulse	55	1210000	30183	NA
30	Pulse	55	1220000	40183	NA
31	Pulse	55	1230000	9517	NA
31	Pulse	55	1240000	19517	NA
31	Pulse	55	1250000	29517	NA
31	Pulse	55	1260000	39517	NA
32	Pulse	55	1270000	8851	NA
32	Pulse	55	1280000	18851	NA
32	Pulse	55	1290000	28851	NA
32	Pulse	55	1300000	38851	NA
33	Pulse	55	1310000	8185	NA
33	Pulse	55	1320000	18185	NA
33	Pulse	55	1330000	28185	NA
33	Pulse	55	1340000	38185	NA
34	Pulse	55	1350000	7519	NA
34	Pulse	55	1360000	17519	NA
34	Pulse	55	1370000	27519	NA
34	Pulse	55	1380000	37519	NA
35	Pulse	55	1390000	6853	NA
35	Pulse	55	1400000	16853	NA
35	Pulse	55	1410000	26853	NA
35	Pulse	55	1420000	36853	NA
36	Pulse	55	1430000	6187	NA
36	Pulse	55	1440000	16187	NA
36	Pulse	55	1450000	26187	NA
36	Pulse	55	1460000	36187	NA
37	Pulse	55	1470000	5521	NA
37	Pulse	55	1480000	15521	NA
37	Pulse	55	1490000	25521	NA
37	Pulse	55	1500000	35521	NA
38	Pulse	55	1510000	4688	NA
38	Pulse	55	1520000	14688	NA
38	Pulse	55	1530000	24688	NA
38	Pulse	55	1540000	34688	NA
39	Pulse	55	1550000	4022	NA
39	Pulse	55	1560000	14022	NA
39	Pulse	55	1570000	24022	NA
39	Pulse	55	1580000	34022	NA
